date,opponent,game_type,time,period,etype,team,player,result,points,type,x,y
20090130,MIN,away,1:45,4,free throw,MIN,Al Jefferson,made,1,,,
20090130,MIN,away,1:45,4,free throw,MIN,Al Jefferson,made,1,,,
20090130,MIN,away,1:33,4,turnover,LAL,Andrew Bynum,,0,,,
20090130,MIN,away,1:33,4,timeout,MIN,,,0,regular,,
20090130,MIN,away,1:29,4,shot,MIN,Randy Foye,missed,0,driving layup,25,6
20090130,MIN,away,1:27,4,rebound,LAL,Andrew Bynum,,0,def,,
20090130,MIN,away,1:09,4,shot,LAL,Andrew Bynum,made,2,alley oop dunk,25,6
20090130,MIN,away,0:54,4,shot,MIN,Al Jefferson,missed,0,jump,26,12
20090130,MIN,away,0:53,4,rebound,LAL,Andrew Bynum,,0,def,,
20090130,MIN,away,0:29,4,shot,LAL,Derek Fisher,made,3,3pt,4,21
20090130,MIN,away,0:21,4,shot,MIN,Rodney Carney,missed,0,3pt,47,18
20090130,MIN,away,0:21,4,rebound,MIN,,,0,,,
20090130,MIN,away,0:17,4,shot,MIN,Al Jefferson,made,2,jump,16,19
20090131,MEM,away,12:00,1,jump ball,OFF,,,0,,,
20090131,MEM,away,11:40,1,shot,MEM,Marc Gasol,missed,0,turnaround jump,14,19
20090131,MEM,away,11:37,1,rebound,LAL,Pau Gasol,,0,def,,
20090131,MEM,away,11:31,1,shot,LAL,Kobe Bryant,missed,0,fade away jumper,36,17
20090131,MEM,away,11:29,1,rebound,MEM,Rudy Gay,,0,def,,
20090131,MEM,away,11:20,1,foul,LAL,Andrew Bynum,,0,defense 3 second,,
20090131,MEM,away,11:20,1,free throw,MEM,O.J. Mayo,made,1,,,
20090131,MEM,away,11:07,1,shot,MEM,Mike Conley,missed,0,jump,11,21
20090131,MEM,away,11:04,1,rebound,LAL,Luke Walton,,0,def,,
20090131,MEM,away,10:52,1,shot,LAL,Pau Gasol,made,2,hook,31,13
20090131,MEM,away,10:35,1,shot,MEM,Darrell Arthur,missed,0,jump,13,24
20090131,MEM,away,10:34,1,rebound,LAL,Pau Gasol,,0,def,,
20090131,MEM,away,10:23,1,shot,LAL,Andrew Bynum,made,2,alley oop dunk,25,6
20090131,MEM,away,10:06,1,shot,MEM,Rudy Gay,missed,0,layup,25,6
20090131,MEM,away,10:02,1,rebound,MEM,O.J. Mayo,,0,off,,
20090131,MEM,away,9:56,1,shot,MEM,Mike Conley,made,3,3pt,12,28
20090131,MEM,away,9:39,1,shot,LAL,Andrew Bynum,made,2,layup,25,6
20090131,MEM,away,9:39,1,foul,MEM,Rudy Gay,,0,shooting,,
20090131,MEM,away,9:39,1,free throw,LAL,Andrew Bynum,made,1,,,
20090131,MEM,away,9:26,1,foul,MEM,Darrell Arthur,,0,offensive,,
20090131,MEM,away,9:26,1,turnover,MEM,Darrell Arthur,,0,,,
20090131,MEM,away,9:10,1,shot,LAL,Derek Fisher,made,2,floating jump,28,17
20090131,MEM,away,9:00,1,shot,MEM,Rudy Gay,made,2,slam dunk,25,6
20090131,MEM,away,8:44,1,shot,LAL,Andrew Bynum,missed,0,turnaround jump,31,16
20090131,MEM,away,8:42,1,rebound,MEM,Rudy Gay,,0,def,,
20090131,MEM,away,8:34,1,shot,MEM,Darrell Arthur,missed,0,jump,12,16
20090131,MEM,away,8:33,1,rebound,LAL,Kobe Bryant,,0,def,,
20090131,MEM,away,8:25,1,shot,LAL,Kobe Bryant,missed,0,running jump,29,17
20090131,MEM,away,8:22,1,rebound,MEM,Darrell Arthur,,0,def,,
20090131,MEM,away,8:20,1,shot,MEM,Mike Conley,made,2,layup,25,6
20090131,MEM,away,8:06,1,foul,MEM,Marc Gasol,,0,shooting,,
20090131,MEM,away,8:06,1,free throw,LAL,Andrew Bynum,made,1,,,
20090131,MEM,away,8:06,1,free throw,LAL,Andrew Bynum,made,1,,,
20090131,MEM,away,7:46,1,turnover,MEM,O.J. Mayo,,0,,,
20090131,MEM,away,7:42,1,foul,MEM,O.J. Mayo,,0,shooting,,
20090131,MEM,away,7:42,1,timeout,MEM,,,0,regular,,
20090131,MEM,away,7:42,1,free throw,LAL,Kobe Bryant,made,1,,,
20090131,MEM,away,7:42,1,free throw,LAL,Kobe Bryant,made,1,,,
20090131,MEM,away,7:25,1,shot,MEM,Mike Conley,made,3,3pt,10,28
20090131,MEM,away,7:06,1,shot,LAL,Kobe Bryant,missed,0,layup,25,6
20090131,MEM,away,7:05,1,rebound,MEM,Marc Gasol,,0,def,,
20090131,MEM,away,6:56,1,shot,MEM,Rudy Gay,missed,0,3pt,8,25
20090131,MEM,away,6:55,1,rebound,LAL,Pau Gasol,,0,def,,
20090131,MEM,away,6:55,1,timeout,LAL,,,0,regular,,
20090131,MEM,away,6:55,1,sub,LAL,,,0,,,
20090131,MEM,away,6:44,1,shot,LAL,Kobe Bryant,missed,0,jump,35,18
20090131,MEM,away,6:43,1,rebound,MEM,Darrell Arthur,,0,def,,
20090131,MEM,away,6:24,1,shot,MEM,O.J. Mayo,missed,0,pullup jump,6,13
20090131,MEM,away,6:23,1,rebound,MEM,Darrell Arthur,,0,off,,
20090131,MEM,away,6:22,1,foul,LAL,Lamar Odom,,0,shooting,,
20090131,MEM,away,6:22,1,free throw,MEM,Darrell Arthur,missed,0,,,
20090131,MEM,away,6:22,1,rebound,MEM,,,0,,,
20090131,MEM,away,6:22,1,free throw,MEM,Darrell Arthur,made,1,,,
20090131,MEM,away,6:04,1,shot,LAL,Lamar Odom,missed,0,pullup jump,10,17
20090131,MEM,away,6:02,1,rebound,MEM,Rudy Gay,,0,def,,
20090131,MEM,away,5:46,1,shot,MEM,Rudy Gay,made,3,3pt,49,9
20090131,MEM,away,5:29,1,shot,LAL,Pau Gasol,missed,0,jump,27,23
20090131,MEM,away,5:28,1,rebound,MEM,Darrell Arthur,,0,def,,
20090131,MEM,away,5:16,1,shot,MEM,Marc Gasol,made,2,running finger roll layup,25,6
20090131,MEM,away,5:08,1,turnover,LAL,Luke Walton,,0,,,
20090131,MEM,away,4:58,1,turnover,MEM,Rudy Gay,,0,,,
20090131,MEM,away,4:53,1,shot,LAL,Luke Walton,made,2,layup,25,6
20090131,MEM,away,4:33,1,shot,MEM,Darrell Arthur,made,2,jump,11,18
20090131,MEM,away,4:17,1,foul,MEM,Marc Gasol,,0,shooting,,
20090131,MEM,away,4:17,1,free throw,LAL,Pau Gasol,made,1,,,
20090131,MEM,away,4:17,1,sub,MEM,,,0,,,
20090131,MEM,away,4:17,1,sub,MEM,,,0,,,
20090131,MEM,away,4:17,1,free throw,LAL,Pau Gasol,made,1,,,
20090131,MEM,away,4:03,1,shot,MEM,Darius Miles,missed,0,running jump,20,11
20090131,MEM,away,4:01,1,rebound,MEM,Darrell Arthur,,0,off,,
20090131,MEM,away,4:00,1,shot,MEM,Darrell Arthur,made,2,layup,25,6
20090131,MEM,away,3:50,1,turnover,LAL,Pau Gasol,,0,,,
20090131,MEM,away,3:38,1,shot,MEM,O.J. Mayo,made,2,step back jump,39,12
20090131,MEM,away,3:15,1,shot,LAL,Luke Walton,missed,0,3pt,39,28
20090131,MEM,away,3:15,1,rebound,LAL,,,0,,,
20090131,MEM,away,3:15,1,foul,MEM,Darrell Arthur,,0,loose ball,,
20090131,MEM,away,3:15,1,free throw,LAL,Kobe Bryant,made,1,,,
20090131,MEM,away,3:15,1,sub,LAL,,,0,,,
20090131,MEM,away,3:15,1,sub,LAL,,,0,,,
20090131,MEM,away,3:15,1,sub,MEM,,,0,,,
20090131,MEM,away,3:15,1,free throw,LAL,Kobe Bryant,missed,0,,,
20090131,MEM,away,3:13,1,rebound,MEM,Hakim Warrick,,0,def,,
20090131,MEM,away,2:59,1,shot,MEM,O.J. Mayo,missed,0,layup,25,6
20090131,MEM,away,2:57,1,rebound,LAL,Trevor Ariza,,0,def,,
20090131,MEM,away,2:40,1,shot,LAL,Pau Gasol,made,2,hook bank,29,10
20090131,MEM,away,2:19,1,shot,MEM,Kyle Lowry,missed,0,3pt,5,23
20090131,MEM,away,2:18,1,rebound,LAL,Lamar Odom,,0,def,,
20090131,MEM,away,2:11,1,turnover,LAL,Lamar Odom,,0,,,
20090131,MEM,away,1:59,1,turnover,MEM,Kyle Lowry,,0,,,
20090131,MEM,away,1:59,1,sub,MEM,,,0,,,
20090131,MEM,away,1:42,1,foul,MEM,Hakim Warrick,,0,shooting,,
20090131,MEM,away,1:42,1,free throw,LAL,Pau Gasol,made,1,,,
20090131,MEM,away,1:42,1,sub,LAL,,,0,,,
20090131,MEM,away,1:42,1,free throw,LAL,Pau Gasol,made,1,,,
20090131,MEM,away,1:29,1,shot,MEM,Quinton Ross,missed,0,jump,11,20
20090131,MEM,away,1:28,1,rebound,LAL,Trevor Ariza,,0,def,,
20090131,MEM,away,1:14,1,shot,LAL,Pau Gasol,missed,0,turnaround jump,19,11
20090131,MEM,away,1:12,1,rebound,LAL,Trevor Ariza,,0,off,,
20090131,MEM,away,1:10,1,shot,LAL,Trevor Ariza,made,2,layup,25,6
20090131,MEM,away,1:07,1,foul,LAL,Jordan Farmar,,0,loose ball,,
20090131,MEM,away,0:57,1,shot,MEM,Hakim Warrick,made,2,jump,38,23
20090131,MEM,away,0:43,1,shot,LAL,Trevor Ariza,missed,0,3pt,18,32
20090131,MEM,away,0:42,1,rebound,MEM,Darius Miles,,0,def,,
20090131,MEM,away,0:35,1,shot,MEM,Hakim Warrick,made,2,jump,6,8
20090131,MEM,away,0:22,1,turnover,LAL,Jordan Farmar,,0,,,
20090131,MEM,away,0:19,1,shot,MEM,Rudy Gay,made,2,alley oop dunk,25,6
20090131,MEM,away,0:04,1,shot,LAL,Lamar Odom,made,2,running dunk,25,6
20090131,MEM,away,0:01,1,shot,MEM,Kyle Lowry,missed,0,running layup,25,6
20090131,MEM,away,0:00,1,rebound,MEM,,,0,,,
20090131,MEM,away,11:42,2,shot,LAL,Jordan Farmar,missed,0,3pt,20,32
20090131,MEM,away,11:41,2,rebound,MEM,Kyle Lowry,,0,def,,
20090131,MEM,away,11:37,2,shot,MEM,Kyle Lowry,missed,0,layup,25,6
20090131,MEM,away,11:35,2,rebound,LAL,Lamar Odom,,0,def,,
20090131,MEM,away,11:31,2,foul,MEM,Quinton Ross,,0,personal,,
20090131,MEM,away,11:19,2,shot,LAL,Sasha Vujacic,missed,0,3pt,2,7
20090131,MEM,away,11:18,2,rebound,MEM,Hakim Warrick,,0,def,,
20090131,MEM,away,11:05,2,shot,MEM,O.J. Mayo,made,3,3pt,38,28
20090131,MEM,away,10:50,2,shot,LAL,Trevor Ariza,made,2,jump,14,25
20090131,MEM,away,10:32,2,shot,MEM,Hakim Warrick,missed,0,jump,45,9
20090131,MEM,away,10:31,2,rebound,LAL,Jordan Farmar,,0,def,,
20090131,MEM,away,10:24,2,turnover,LAL,Lamar Odom,,0,,,
20090131,MEM,away,10:20,2,foul,MEM,Hakim Warrick,,0,offensive,,
20090131,MEM,away,10:20,2,turnover,MEM,Hakim Warrick,,0,,,
20090131,MEM,away,10:08,2,shot,LAL,Sasha Vujacic,missed,0,3pt,41,27
20090131,MEM,away,10:07,2,rebound,LAL,Pau Gasol,,0,off,,
20090131,MEM,away,10:01,2,shot,LAL,Sasha Vujacic,made,3,3pt,42,25
20090131,MEM,away,9:41,2,foul,LAL,Trevor Ariza,,0,shooting,,
20090131,MEM,away,9:41,2,sub,MEM,,,0,,,
20090131,MEM,away,9:41,2,free throw,MEM,Quinton Ross,made,1,,,
20090131,MEM,away,9:41,2,free throw,MEM,Quinton Ross,made,1,,,
20090131,MEM,away,9:31,2,shot,LAL,Lamar Odom,made,2,layup,25,6
20090131,MEM,away,9:14,2,turnover,MEM,Darrell Arthur,,0,,,
20090131,MEM,away,9:02,2,shot,LAL,Trevor Ariza,made,2,driving layup,25,7
20090131,MEM,away,8:46,2,shot,MEM,O.J. Mayo,made,2,jump,10,21
20090131,MEM,away,8:37,2,shot,LAL,Sasha Vujacic,missed,0,layup,25,6
20090131,MEM,away,8:36,2,rebound,MEM,O.J. Mayo,,0,def,,
20090131,MEM,away,8:31,2,turnover,MEM,O.J. Mayo,,0,,,
20090131,MEM,away,8:27,2,shot,LAL,Pau Gasol,made,2,dunk,25,6
20090131,MEM,away,8:18,2,timeout,MEM,,,0,regular,,
20090131,MEM,away,8:18,2,sub,LAL,,,0,,,
20090131,MEM,away,8:18,2,sub,LAL,,,0,,,
20090131,MEM,away,8:18,2,sub,MEM,,,0,,,
20090131,MEM,away,8:18,2,sub,MEM,,,0,,,
20090131,MEM,away,8:08,2,shot,MEM,Rudy Gay,made,2,jump,43,6
20090131,MEM,away,7:57,2,shot,LAL,Chris Mihm,made,2,layup,25,6
20090131,MEM,away,7:45,2,shot,MEM,Kyle Lowry,made,2,turnaround jump,35,21
20090131,MEM,away,7:27,2,shot,LAL,Kobe Bryant,missed,0,turnaround jump,42,7
20090131,MEM,away,7:26,2,sub,MEM,,,0,,,
20090131,MEM,away,7:26,2,sub,LAL,,,0,,,
20090131,MEM,away,7:26,2,jump ball,OFF,,,0,,,
20090131,MEM,away,7:26,2,rebound,MEM,,,0,,,
20090131,MEM,away,7:12,2,shot,MEM,Rudy Gay,made,2,jump,39,21
20090131,MEM,away,7:00,2,shot,LAL,Kobe Bryant,made,2,driving dunk,25,6
20090131,MEM,away,6:46,2,shot,MEM,Darrell Arthur,made,2,step back jump,39,12
20090131,MEM,away,6:24,2,shot,LAL,Kobe Bryant,made,2,turnaround jump,19,16
20090131,MEM,away,6:12,2,foul,LAL,Kobe Bryant,,0,personal,,
20090131,MEM,away,5:58,2,shot,MEM,Mike Conley,missed,0,step back jump,19,23
20090131,MEM,away,5:55,2,rebound,LAL,Chris Mihm,,0,def,,
20090131,MEM,away,5:48,2,shot,LAL,Trevor Ariza,missed,0,3pt,2,11
20090131,MEM,away,5:47,2,rebound,MEM,O.J. Mayo,,0,def,,
20090131,MEM,away,5:38,2,turnover,MEM,Rudy Gay,,0,,,
20090131,MEM,away,5:22,2,turnover,LAL,Lamar Odom,,0,,,
20090131,MEM,away,5:14,2,foul,LAL,Chris Mihm,,0,shooting,,
20090131,MEM,away,5:14,2,timeout,OFF,,,0,official,,
20090131,MEM,away,5:14,2,sub,LAL,,,0,,,
20090131,MEM,away,5:14,2,sub,LAL,,,0,,,
20090131,MEM,away,5:14,2,sub,LAL,,,0,,,
20090131,MEM,away,5:14,2,free throw,MEM,Marc Gasol,made,1,,,
20090131,MEM,away,5:14,2,free throw,MEM,Marc Gasol,made,1,,,
20090131,MEM,away,5:05,2,shot,LAL,Kobe Bryant,missed,0,layup,25,6
20090131,MEM,away,5:04,2,rebound,MEM,O.J. Mayo,,0,def,,
20090131,MEM,away,4:56,2,shot,MEM,O.J. Mayo,made,2,pullup jump,43,6
20090131,MEM,away,4:41,2,shot,LAL,Luke Walton,made,2,layup,25,6
20090131,MEM,away,4:21,2,foul,LAL,Luke Walton,,0,shooting,,
20090131,MEM,away,4:21,2,free throw,MEM,Marc Gasol,made,1,,,
20090131,MEM,away,4:21,2,sub,MEM,,,0,,,
20090131,MEM,away,4:21,2,free throw,MEM,Marc Gasol,missed,0,,,
20090131,MEM,away,4:19,2,rebound,LAL,Vladimir Radmanovic,,0,def,,
20090131,MEM,away,4:09,2,turnover,LAL,Kobe Bryant,,0,,,
20090131,MEM,away,3:55,2,shot,MEM,O.J. Mayo,made,3,3pt,48,6
20090131,MEM,away,3:38,2,shot,LAL,Kobe Bryant,missed,0,layup,25,6
20090131,MEM,away,3:37,2,rebound,MEM,O.J. Mayo,,0,def,,
20090131,MEM,away,3:27,2,shot,MEM,O.J. Mayo,made,2,driving finger roll layup,25,6
20090131,MEM,away,3:14,2,foul,MEM,O.J. Mayo,,0,shooting,,
20090131,MEM,away,3:14,2,free throw,LAL,Luke Walton,missed,0,,,
20090131,MEM,away,3:14,2,rebound,LAL,,,0,,,
20090131,MEM,away,3:14,2,sub,MEM,,,0,,,
20090131,MEM,away,3:14,2,free throw,LAL,Luke Walton,made,1,,,
20090131,MEM,away,3:00,2,shot,MEM,Marc Gasol,made,2,layup,25,6
20090131,MEM,away,2:47,2,turnover,LAL,Pau Gasol,,0,,,
20090131,MEM,away,2:43,2,shot,MEM,Hakim Warrick,made,2,layup,25,6
20090131,MEM,away,2:43,2,foul,LAL,Vladimir Radmanovic,,0,shooting,,
20090131,MEM,away,2:43,2,timeout,LAL,,,0,regular,,
20090131,MEM,away,2:43,2,free throw,MEM,Hakim Warrick,made,1,,,
20090131,MEM,away,2:22,2,shot,LAL,Kobe Bryant,made,2,driving layup,25,6
20090131,MEM,away,2:06,2,shot,MEM,Hakim Warrick,missed,0,jump,31,22
20090131,MEM,away,2:05,2,rebound,LAL,Derek Fisher,,0,def,,
20090131,MEM,away,1:55,2,foul,MEM,Rudy Gay,,0,personal,,
20090131,MEM,away,1:55,2,sub,MEM,,,0,,,
20090131,MEM,away,1:47,2,shot,LAL,Pau Gasol,made,2,fade away jumper,24,11
20090131,MEM,away,1:27,2,shot,MEM,Hakim Warrick,made,2,jump,31,8
20090131,MEM,away,1:27,2,foul,LAL,Vladimir Radmanovic,,0,shooting,,
20090131,MEM,away,1:27,2,free throw,MEM,Hakim Warrick,missed,0,,,
20090131,MEM,away,1:26,2,rebound,LAL,Vladimir Radmanovic,,0,def,,
20090131,MEM,away,1:07,2,shot,LAL,Vladimir Radmanovic,made,3,3pt,20,31
20090131,MEM,away,0:51,2,sub,MEM,,,0,,,
20090131,MEM,away,0:43,2,shot,MEM,Mike Conley,missed,0,layup,25,6
20090131,MEM,away,0:41,2,rebound,LAL,Derek Fisher,,0,def,,
20090131,MEM,away,0:36,2,shot,LAL,Derek Fisher,missed,0,3pt,39,27
20090131,MEM,away,0:34,2,rebound,LAL,Luke Walton,,0,off,,
20090131,MEM,away,0:33,2,shot,LAL,Pau Gasol,made,2,dunk,25,6
20090131,MEM,away,0:07,2,shot,MEM,Marko Jaric,missed,0,floating jump,18,14
20090131,MEM,away,0:04,2,rebound,MEM,Hakim Warrick,,0,off,,
20090131,MEM,away,0:01,2,turnover,MEM,Mike Conley,,0,,,
20090131,MEM,away,0:01,2,shot,LAL,Vladimir Radmanovic,missed,0,3pt,36,45
20090131,MEM,away,0:00,2,rebound,LAL,,,0,,,
20090131,MEM,away,11:43,3,shot,LAL,Lamar Odom,made,2,driving layup,25,6
20090131,MEM,away,11:28,3,shot,MEM,Darrell Arthur,missed,0,turnaround jump,31,13
20090131,MEM,away,11:26,3,rebound,MEM,Marc Gasol,,0,off,,
20090131,MEM,away,11:23,3,shot,MEM,Rudy Gay,made,2,jump,41,9
20090131,MEM,away,11:09,3,shot,LAL,Kobe Bryant,made,2,layup,25,6
20090131,MEM,away,10:59,3,turnover,MEM,Mike Conley,,0,,,
20090131,MEM,away,10:48,3,shot,LAL,Derek Fisher,made,3,3pt,10,28
20090131,MEM,away,10:37,3,turnover,MEM,Darrell Arthur,,0,,,
20090131,MEM,away,10:33,3,shot,LAL,Kobe Bryant,made,2,layup,25,6
20090131,MEM,away,10:33,3,foul,MEM,Darrell Arthur,,0,shooting,,
20090131,MEM,away,10:33,3,timeout,MEM,,,0,regular,,
20090131,MEM,away,10:33,3,free throw,LAL,Kobe Bryant,made,1,,,
20090131,MEM,away,10:20,3,shot,MEM,Rudy Gay,made,2,floating jump,24,15
20090131,MEM,away,10:09,3,shot,LAL,Kobe Bryant,missed,0,layup,25,6
20090131,MEM,away,10:08,3,rebound,LAL,Luke Walton,,0,off,,
20090131,MEM,away,10:06,3,shot,LAL,Luke Walton,missed,0,jump,41,3
20090131,MEM,away,10:04,3,shot,LAL,Pau Gasol,made,2,putback dunk,25,6
20090131,MEM,away,10:04,3,rebound,LAL,Pau Gasol,,0,off,,
20090131,MEM,away,9:45,3,shot,MEM,O.J. Mayo,made,2,jump,36,21
20090131,MEM,away,9:34,3,foul,MEM,Marc Gasol,,0,personal,,
20090131,MEM,away,9:27,3,foul,MEM,O.J. Mayo,,0,shooting,,
20090131,MEM,away,9:27,3,free throw,LAL,Kobe Bryant,missed,0,,,
20090131,MEM,away,9:27,3,rebound,LAL,,,0,,,
20090131,MEM,away,9:27,3,free throw,LAL,Kobe Bryant,made,1,,,
20090131,MEM,away,9:05,3,shot,MEM,Darrell Arthur,made,2,dunk,25,6
20090131,MEM,away,8:53,3,foul,MEM,Marc Gasol,,0,shooting,,
20090131,MEM,away,8:53,3,sub,MEM,,,0,,,
20090131,MEM,away,8:53,3,free throw,LAL,Pau Gasol,made,1,,,
20090131,MEM,away,8:53,3,free throw,LAL,Pau Gasol,made,1,,,
20090131,MEM,away,8:28,3,shot,MEM,Mike Conley,made,3,3pt,37,31
20090131,MEM,away,8:14,3,foul,MEM,Rudy Gay,,0,shooting,,
20090131,MEM,away,8:14,3,free throw,LAL,Luke Walton,made,1,,,
20090131,MEM,away,8:14,3,free throw,LAL,Luke Walton,missed,0,,,
20090131,MEM,away,8:12,3,rebound,MEM,Rudy Gay,,0,def,,
20090131,MEM,away,7:53,3,shot,MEM,Rudy Gay,missed,0,pullup jump,42,11
20090131,MEM,away,7:51,3,rebound,LAL,Luke Walton,,0,def,,
20090131,MEM,away,7:38,3,foul,MEM,Mike Conley,,0,personal,,
20090131,MEM,away,7:38,3,free throw,LAL,Lamar Odom,missed,0,,,
20090131,MEM,away,7:38,3,rebound,LAL,,,0,,,
20090131,MEM,away,7:38,3,free throw,LAL,Lamar Odom,made,1,,,
20090131,MEM,away,7:23,3,foul,LAL,Luke Walton,,0,personal,,
20090131,MEM,away,7:06,3,shot,MEM,O.J. Mayo,missed,0,3pt,10,35
20090131,MEM,away,7:05,3,rebound,MEM,,,0,,,
20090131,MEM,away,6:50,3,turnover,MEM,Darrell Arthur,,0,,,
20090131,MEM,away,6:34,3,shot,LAL,Kobe Bryant,missed,0,turnaround jump,35,19
20090131,MEM,away,6:32,3,rebound,LAL,Lamar Odom,,0,off,,
20090131,MEM,away,6:28,3,shot,LAL,Derek Fisher,made,3,3pt,7,26
20090131,MEM,away,6:16,3,shot,MEM,Mike Conley,made,2,running layup,25,6
20090131,MEM,away,5:57,3,turnover,LAL,Pau Gasol,,0,,,
20090131,MEM,away,5:53,3,shot,MEM,O.J. Mayo,made,2,layup,25,6
20090131,MEM,away,5:36,3,foul,MEM,Darius Miles,,0,shooting,,
20090131,MEM,away,5:36,3,free throw,LAL,Lamar Odom,made,1,,,
20090131,MEM,away,5:36,3,free throw,LAL,Lamar Odom,made,1,,,
20090131,MEM,away,5:19,3,foul,LAL,Lamar Odom,,0,shooting,,
20090131,MEM,away,5:19,3,free throw,MEM,Rudy Gay,made,1,,,
20090131,MEM,away,5:19,3,free throw,MEM,Rudy Gay,made,1,,,
20090131,MEM,away,5:07,3,shot,LAL,Derek Fisher,made,2,jump,36,24
20090131,MEM,away,4:48,3,shot,MEM,Rudy Gay,missed,0,pullup jump,35,20
20090131,MEM,away,4:45,3,rebound,LAL,Lamar Odom,,0,def,,
20090131,MEM,away,4:36,3,shot,LAL,Lamar Odom,made,2,jump bank,31,11
20090131,MEM,away,4:34,3,timeout,MEM,,,0,short,,
20090131,MEM,away,4:30,3,shot,MEM,Darrell Arthur,missed,0,jump,29,10
20090131,MEM,away,4:28,3,rebound,LAL,Pau Gasol,,0,def,,
20090131,MEM,away,4:17,3,shot,LAL,Pau Gasol,made,2,jump,32,22
20090131,MEM,away,3:57,3,turnover,MEM,Darius Miles,,0,,,
20090131,MEM,away,3:57,3,sub,MEM,,,0,,,
20090131,MEM,away,3:45,3,shot,LAL,Pau Gasol,made,2,hook,27,11
20090131,MEM,away,3:31,3,shot,MEM,Hakim Warrick,missed,0,layup,25,6
20090131,MEM,away,3:31,3,rebound,LAL,Pau Gasol,,0,def,,
20090131,MEM,away,3:19,3,shot,LAL,Luke Walton,missed,0,3pt,48,6
20090131,MEM,away,3:18,3,rebound,MEM,Hakim Warrick,,0,def,,
20090131,MEM,away,3:00,3,shot,MEM,Rudy Gay,missed,0,3pt,4,21
20090131,MEM,away,2:59,3,rebound,LAL,,,0,,,
20090131,MEM,away,2:59,3,timeout,LAL,,,0,regular,,
20090131,MEM,away,2:59,3,sub,LAL,,,0,,,
20090131,MEM,away,2:49,3,shot,LAL,Lamar Odom,made,2,layup,25,6
20090131,MEM,away,2:34,3,shot,MEM,Darrell Arthur,missed,0,jump,14,9
20090131,MEM,away,2:32,3,rebound,LAL,Lamar Odom,,0,def,,
20090131,MEM,away,2:22,3,turnover,LAL,Trevor Ariza,,0,,,
20090131,MEM,away,2:06,3,shot,MEM,Rudy Gay,missed,0,running jump,19,11
20090131,MEM,away,2:04,3,rebound,MEM,Rudy Gay,,0,off,,
20090131,MEM,away,1:52,3,shot,MEM,Rudy Gay,missed,0,pullup jump,41,14
20090131,MEM,away,1:49,3,rebound,LAL,Lamar Odom,,0,def,,
20090131,MEM,away,1:44,3,shot,LAL,Trevor Ariza,missed,0,layup,25,6
20090131,MEM,away,1:43,3,shot,LAL,Pau Gasol,missed,0,tip,25,6
20090131,MEM,away,1:43,3,rebound,LAL,Pau Gasol,,0,off,,
20090131,MEM,away,1:41,3,rebound,MEM,Hakim Warrick,,0,def,,
20090131,MEM,away,1:30,3,foul,LAL,Lamar Odom,,0,shooting,,
20090131,MEM,away,1:30,3,free throw,MEM,Mike Conley,missed,0,,,
20090131,MEM,away,1:30,3,rebound,MEM,,,0,,,
20090131,MEM,away,1:30,3,sub,LAL,,,0,,,
20090131,MEM,away,1:30,3,sub,LAL,,,0,,,
20090131,MEM,away,1:30,3,sub,MEM,,,0,,,
20090131,MEM,away,1:30,3,free throw,MEM,Mike Conley,missed,0,,,
20090131,MEM,away,1:28,3,shot,MEM,Darrell Arthur,made,2,dunk,25,6
20090131,MEM,away,1:28,3,rebound,MEM,Darrell Arthur,,0,off,,
20090131,MEM,away,1:05,3,shot,LAL,Kobe Bryant,made,2,jump,26,19
20090131,MEM,away,0:44,3,shot,MEM,Darrell Arthur,missed,0,jump,29,23
20090131,MEM,away,0:43,3,rebound,MEM,Hakim Warrick,,0,off,,
20090131,MEM,away,0:30,3,turnover,MEM,O.J. Mayo,,0,,,
20090131,MEM,away,0:11,3,shot,LAL,Kobe Bryant,made,2,floating jump,30,15
20090131,MEM,away,0:04,3,foul,LAL,Trevor Ariza,,0,shooting,,
20090131,MEM,away,0:04,3,free throw,MEM,O.J. Mayo,made,1,,,
20090131,MEM,away,0:04,3,sub,MEM,,,0,,,
20090131,MEM,away,0:04,3,sub,MEM,,,0,,,
20090131,MEM,away,0:04,3,free throw,MEM,O.J. Mayo,made,1,,,
20090131,MEM,away,0:01,3,shot,LAL,Trevor Ariza,missed,0,layup,25,6
20090131,MEM,away,0:00,3,rebound,LAL,,,0,,,
20090131,MEM,away,11:45,4,turnover,MEM,Hakim Warrick,,0,,,
20090131,MEM,away,11:30,4,foul,MEM,Darius Miles,,0,shooting,,
20090131,MEM,away,11:30,4,sub,MEM,,,0,,,
20090131,MEM,away,11:30,4,free throw,LAL,Sasha Vujacic,made,1,,,
20090131,MEM,away,11:30,4,sub,LAL,,,0,,,
20090131,MEM,away,11:30,4,free throw,LAL,Sasha Vujacic,made,1,,,
20090131,MEM,away,11:10,4,foul,LAL,Chris Mihm,,0,personal,,
20090131,MEM,away,11:01,4,shot,MEM,O.J. Mayo,missed,0,jump,6,9
20090131,MEM,away,10:59,4,rebound,LAL,Sasha Vujacic,,0,def,,
20090131,MEM,away,10:42,4,shot,LAL,Sasha Vujacic,made,2,jump,35,26
20090131,MEM,away,10:29,4,shot,MEM,Hakim Warrick,missed,0,jump,9,7
20090131,MEM,away,10:28,4,rebound,LAL,Chris Mihm,,0,def,,
20090131,MEM,away,10:07,4,turnover,LAL,Chris Mihm,,0,,,
